855.5,0.052,-1.052,0.068
856,0.056,-1.052,0.072
856.5,0.052,-1.048,0.084
857,0.056,-1.052,0.076
857.5,0.056,-1.056,0.06
858,0.056,-1.052,0.06
858.5,0.064,-1.052,0.056
859,0.052,-1.052,0.064
859.5,0.052,-1.052,0.072
860,0.056,-1.052,0.052
860.5,0.064,-1.06,0.088
861,0.052,-1.056,0.056
861.5,0.056,-1.052,0.016
862,0.06,-1.06,0.028
862.5,0.084,-1.06,0.032
863,0.076,-1.056,0.016
863.5,0.072,-1.052,0.016
864,0.052,-1.052,0.036
864.5,0.056,-1.052,0.052
865,0.052,-1.06,0.036
865.5,0.064,-1.06,0.04
866,0.064,-1.056,0.04
866.5,0.052,-1.052,0.052
867,0.064,-1.052,0.052
867.5,0.04,-1.048,0.06
868,0.056,-1.048,0.052
868.5,0.064,-1.068,0.072
869,0.06,-1.06,0.06
869.5,0.044,-1.048,0.052
870,0.056,-1.056,0.048
870.5,0.052,-1.052,0.056
871,0.052,-1.056,0.052
871.5,0.052,-1.052,0.052
872,0.06,-1.056,0.052
872.5,0.06,-1.056,0.06
873,0.044,-1.056,0.072
873.5,0.056,-1.06,0.052
874,0.056,-1.06,0.048
874.5,0.06,-1.06,0.048
875,0.052,-1.052,0.06
875.5,0.068,-1.064,0.052
876,0.06,-1.06,0.06
876.5,0.068,-1.06,0.052
877,0.056,-1.056,0.052
877.5,0.052,-1.048,0.056
878,0.064,-1.056,0.044
878.5,0.064,-1.06,0.048
879,0.068,-1.052,0.044
879.5,0.06,-1.052,0.048
880,0.068,-1.056,0.056
880.5,0.06,-1.052,0.056
881,0.064,-1.056,0.048
881.5,0.056,-1.056,0.044
882,0.068,-1.052,0.04
882.5,0.068,-1.052,0.044
883,0.056,-1.06,0.056
883.5,0.06,-1.06,0.052
884,0.052,-1.044,0.04
884.5,0.06,-1.056,0.048
885,0.044,-1.052,0.052
885.5,0.072,-1.06,0.028
886,0.016,-1.068,0.036
886.5,0.044,-1.06,0.088
887,0.032,-1.04,0.092
887.5,0.06,-1.056,0.076
888,0.052,-1.06,0.064
888.5,0.04,-1.06,0.072
889,0.064,-1.06,0.056
889.5,0.06,-1.052,0.056
890,0.072,-1.052,0.056
890.5,0.052,-1.048,0.06
891,0.06,-1.052,0.064
